,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether,USDT,tether,43480,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65362681003.3144,73141766321.23428,,3,,,,2022-12-01T19:17:00.000Z,1.0000508914537487,33247580844.57311,-1.9348,-0.0014518,0.00672398,0.06695111,0.01201579,0.00039324,-0.00185359,65366007405.17157,7.6669,73145488612.05,,2022-12-01T19:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-01 19:18:25.431161
3,1839,BNB,BNB,bnb,1148,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159970489.96763322,159979963.59042934,,4,,,,2022-12-01T19:17:00.000Z,291.64129071210147,1486629840.1423109,60.6195,-0.30631251,-2.64137247,-2.48822611,-10.15875834,1.76905498,5.06933936,46654000170.00783,5.4729,58328258142.42,,2022-12-01T19:17:00.000Z,,,,,,2022-12-01 19:18:25.431161
4,3408,USD Coin,USDC,usd-coin,8111,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43080698920.59752,43080698920.59752,,5,,,,2022-12-01T19:17:00.000Z,1.0000657741430858,2815045849.302462,-8.2203,-0.00382935,-0.00259804,-0.00256067,0.00430627,0.00323517,0.01057534,43083532516.65256,5.0541,43083532516.65,,2022-12-01T19:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-01 19:18:25.431161
5,4687,Binance USD,BUSD,binance-usd,5652,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22234030899.889256,22234030899.889256,,6,,,,2022-12-01T19:17:00.000Z,1.0001695860996374,8331937044.972243,4.6393,0.00051781,0.03175554,-0.02593585,-0.00227393,0.04157149,0.01195295,22237801482.468784,2.6087,22237801482.47,,2022-12-01T19:17:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-01 19:18:25.431161
6,52,XRP,XRP,xrp,852,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50290028663.0,99989207174.0,,7,,,,2022-12-01T19:17:00.000Z,0.39572078067252026,825460500.688639,-11.5756,-0.44176485,-2.01550218,-0.42432556,-14.59488017,-14.47641773,20.34369728,19900809402.56578,2.3342,39572078067.25,,2022-12-01T19:17:00.000Z,,,,,,2022-12-01 19:18:25.431161
7,74,Dogecoin,DOGE,dogecoin,606,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-01T19:17:00.000Z,0.10156596302001702,1027419239.5277998,-18.061,-0.64068866,-2.77030941,24.88863427,-27.40836863,68.63871483,65.25501449,13474833940.720438,1.5807,13474833940.72,,2022-12-01T19:17:00.000Z,,,,,,2022-12-01 19:18:25.431161
8,2010,Cardano,ADA,cardano,601,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34446662741.285,35193805106.495,,9,,,,2022-12-01T19:17:00.000Z,0.31477422946278777,230066771.79888743,-5.1638,-0.58740973,-0.18527597,-0.14217789,-22.01505752,-26.41495532,-30.76635724,10842921721.952507,1.272,14164840325.83,,2022-12-01T19:17:00.000Z,,,,,,2022-12-01 19:18:25.431161
9,3890,Polygon,MATIC,polygon,538,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-01T19:17:00.000Z,0.9190139230846709,559700950.6946825,56.8162,-0.64473555,2.43477577,8.14782161,4.19099636,17.7447045,5.12805306,8026959368.428601,0.9416,9190139230.85,,2022-12-01T19:17:00.000Z,,,,,,2022-12-01 19:18:25.431161
10,6636,Polkadot,DOT,polkadot-new,433,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1140718899.0612597,1256742569.3664396,,11,904869778.0,4874335722.290491,,2022-12-01T19:17:00.000Z,5.386781436179749,179190178.59829247,-9.4843,-0.11790327,-0.89563777,0.32801463,-17.3158702,-14.46842115,-26.94894185,6144803389.362596,0.7208,6769797542.72,,2022-12-01T19:17:00.000Z,,,,,,2022-12-01 19:18:25.431161
11,4943,Dai,DAI,multi-collateral-dai,1668,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5663511314.978935,5663511314.978935,,12,,,,2022-12-01T19:17:00.000Z,0.9997690511972074,290893479.35218894,3.5099,-0.0213461,-0.06651615,-0.05374345,-0.03104701,-0.03286828,0.02244048,5662203333.821138,0.6643,5662203333.82,,2022-12-01T19:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-01 19:18:25.431161
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71734831.2284131,84000000.0,,13,,,,2022-12-01T19:17:00.000Z,77.54231106570903,724149310.9554963,6.823,-0.25308817,-1.66691905,-0.79809056,40.05003629,46.12176588,26.22383871,5562484597.359747,0.6525,6513554129.52,,2022-12-01T19:17:00.000Z,,,,,,2022-12-01 19:18:25.431161
13,5994,Shiba Inu,SHIB,shiba-inu,456,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-01T19:17:00.000Z,9.17797979222096e-06,126333864.00546014,-25.0,-0.38915846,-0.93189515,1.91136328,-27.91697778,-17.63919467,-24.56115403,5039291678.177281,0.5912,5412576191.85,,2022-12-01T19:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-01 19:18:25.431161
14,1958,TRON,TRX,tron,707,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92133472366.41443,92133472366.41443,,15,71659659264.0,3886412702.7952332,,2022-12-01T19:17:00.000Z,0.05423431736505156,207458155.65854645,-2.7876,-0.30253187,-0.20604912,2.6659981,-13.70230776,-12.21598526,-13.48347743,4996795980.264328,0.5862,4996795980.26,,2022-12-01T19:17:00.000Z,,,,,,2022-12-01 19:18:25.431161
0,1,Bitcoin,BTC,bitcoin,9864,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19221843.0,19221843.0,,1,,,,2022-12-01T19:18:00.000Z,16927.045714353077,25580330280.358086,-3.856,-0.30235571,-0.61950925,2.16679923,-17.32774202,-12.34093905,-15.23562662,325369015175.1177,38.1688,355467960001.41,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
1,1027,Ethereum,ETH,ethereum,6244,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-01T19:18:00.000Z,1273.9149955909402,7803907363.298307,-12.6911,-0.22201252,-1.30675392,5.9815824,-19.55316565,-2.66818002,-19.36505652,155893903243.295,18.2878,155893903243.29,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
2,825,Tether,USDT,tether,43480,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65362681003.3144,73141766321.23428,,3,,,,2022-12-01T19:18:00.000Z,1.0000289795582635,33224504807.10828,-2.1466,-0.00313704,0.00658186,0.06320516,0.00945498,-0.00159055,-0.00521234,65364575184.9368,7.6667,73143885937.31,,2022-12-01T19:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-01 19:19:26.659819
3,1839,BNB,BNB,bnb,1148,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159970489.96763322,159979963.59042934,,4,,,,2022-12-01T19:18:00.000Z,291.6493912019617,1485984493.102065,60.1496,-0.28786101,-2.69995566,-2.48248341,-10.14805392,1.76223222,5.11156617,46655296009.339745,5.4731,58329878240.39,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
4,3408,USD Coin,USDC,usd-coin,8111,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43080698920.59752,43080698920.59752,,5,,,,2022-12-01T19:18:00.000Z,1.0000573775561585,2814636837.608274,-8.2529,-0.00253344,-0.01232961,-0.00275864,0.00478379,0.00516846,0.0122302,43083170785.81918,5.0541,43083170785.82,,2022-12-01T19:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-01 19:19:26.659819
5,4687,Binance USD,BUSD,binance-usd,5652,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22234030899.889256,22234030899.889256,,6,,,,2022-12-01T19:18:00.000Z,1.000169053274824,8325469820.618092,4.2672,-0.00092763,0.03252743,-0.02431793,-0.00148834,0.03133869,0.01844464,22237789635.62542,2.6083,22237789635.63,,2022-12-01T19:18:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-01 19:19:26.659819
6,52,XRP,XRP,xrp,852,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50290028663.0,99989207174.0,,7,,,,2022-12-01T19:18:00.000Z,0.3957229258223719,824906694.3792722,-11.7062,-0.43851168,-2.0341621,-0.42442985,-14.59567807,-14.48197526,20.34084011,19900917282.213306,2.3346,39572292582.24,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
7,74,Dogecoin,DOGE,dogecoin,606,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-01T19:18:00.000Z,0.10157068834669856,1026086412.1399937,-18.2734,-0.6276849,-2.88776717,24.90511783,-27.38397677,68.67350636,65.31366253,13475460853.422844,1.5808,13475460853.42,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
8,2010,Cardano,ADA,cardano,601,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34446662741.285,35193805106.495,,9,,,,2022-12-01T19:18:00.000Z,0.31478882914191186,229857604.0664547,-5.6085,-0.56205165,-0.22915479,-0.14014776,-22.01025615,-26.41574117,-30.74389326,10843424632.175426,1.272,14165497311.39,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
9,3890,Polygon,MATIC,polygon,538,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-01T19:18:00.000Z,0.9190930625445112,559270407.1860303,56.233,-0.61555472,2.38427786,8.17595413,4.21906563,17.753848,5.16081941,8027650597.595669,0.9417,9190930625.45,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
10,6636,Polkadot,DOT,polkadot-new,433,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1140718899.0612597,1256742569.3664396,,11,904869778.0,4874437418.233257,,2022-12-01T19:18:00.000Z,5.386893823558839,179251419.73896277,-9.5404,-0.11623984,-0.96740958,0.33681226,-17.31382241,-14.47753318,-26.93239214,6144931591.769938,0.7207,6769938784.72,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
11,4943,Dai,DAI,multi-collateral-dai,1668,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5663511314.978935,5663511314.978935,,12,,,,2022-12-01T19:18:00.000Z,0.9997652929788601,290874991.4723357,3.4705,-0.01792466,-0.06831096,-0.05509268,-0.01953929,-0.02180917,0.02128244,5662182049.109004,0.6643,5662182049.11,,2022-12-01T19:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-01 19:19:26.659819
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71734831.2284131,84000000.0,,13,,,,2022-12-01T19:18:00.000Z,77.54570132024863,724070942.2987945,6.7873,-0.24879692,-1.68247783,-0.77100377,40.0648322,46.11890784,26.29911489,5562727796.696966,0.6526,6513838910.9,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
13,5994,Shiba Inu,SHIB,shiba-inu,456,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-01T19:18:00.000Z,9.178240005347045e-06,126277752.64105278,-25.0803,-0.3871786,-0.96508515,1.91362723,-27.89776997,-17.64284276,-24.54341933,5039434551.649496,0.5912,5412729648.65,,2022-12-01T19:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-01 19:19:26.659819
14,1958,TRON,TRX,tron,707,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92133472366.41443,92133472366.41443,,15,71659659264.0,3886557313.2437434,,2022-12-01T19:18:00.000Z,0.05423633538258047,207363191.2590099,-3.1725,-0.30090642,-0.25498762,2.66803916,-13.69502261,-12.20952982,-13.46652102,4996981907.2265625,0.5863,4996981907.23,,2022-12-01T19:18:00.000Z,,,,,,2022-12-01 19:19:26.659819
0,1,Bitcoin,BTC,bitcoin,9864,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19221843.0,19221843.0,,1,,,,2022-12-01T19:19:00.000Z,16932.19960106496,25536277648.243824,-4.2612,-0.24995266,-0.62780797,2.209919,-17.30257027,-12.29526039,-15.15674802,325468082376.3333,38.1804,355576191622.36,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
1,1027,Ethereum,ETH,ethereum,6244,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-01T19:19:00.000Z,1274.7013164214657,7783728859.08318,-13.1941,-0.13338878,-1.27585449,6.06239918,-19.49396188,-2.55007148,-19.28029653,155990128363.414,18.2963,155990128363.41,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
2,825,Tether,USDT,tether,43481,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65362681003.3144,73141766321.23428,,3,,,,2022-12-01T19:19:00.000Z,1.0000738250118346,33182876653.069794,-2.4543,0.00138271,0.00956379,0.06832927,0.01498939,0.00315221,-0.00083227,65367506404.01301,7.6671,73147166013.0,,2022-12-01T19:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-01 19:20:28.072088
3,1839,BNB,BNB,bnb,1148,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159970489.96763322,159979963.59042934,,4,,,,2022-12-01T19:19:00.000Z,291.76098713073947,1484214528.9056182,59.7342,-0.23405546,-2.71834671,-2.44596049,-10.11367322,1.84862427,5.18765702,46673148064.74472,5.4739,58352197426.15,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
4,3408,USD Coin,USDC,usd-coin,8111,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43080698920.59752,43080698920.59752,,5,,,,2022-12-01T19:19:00.000Z,1.0000699060277365,2811161783.399946,-8.3778,0.00177466,-0.00977758,-0.00181157,0.01225891,0.01073142,0.01031217,43083710521.13117,5.0534,43083710521.13,,2022-12-01T19:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-01 19:20:28.072088
5,4687,Binance USD,BUSD,binance-usd,5652,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22234030899.889256,22234030899.889256,,6,,,,2022-12-01T19:19:00.000Z,1.0002296006012286,8303416692.396333,3.9752,0.00763727,0.00467783,-0.00678538,0.02487882,0.05246115,0.01585811,22239135846.751606,2.6085,22239135846.75,,2022-12-01T19:19:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-01 19:20:28.072088
6,52,XRP,XRP,xrp,852,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50290028663.0,99989207174.0,,7,,,,2022-12-01T19:19:00.000Z,0.39578324527141595,824904282.3659616,-11.8476,-0.39096466,-2.04823683,-0.46862824,-14.58584944,-14.45580939,20.38128015,19903950749.034668,2.3349,39578324527.14,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
7,74,Dogecoin,DOGE,dogecoin,606,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-01T19:19:00.000Z,0.10169438280339271,1024290241.4132792,-18.5656,-0.47563582,-2.85557395,25.07177718,-27.30097152,68.86909279,65.59033541,13491871491.532118,1.5827,13491871491.53,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
8,2010,Cardano,ADA,cardano,601,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34446662741.285,35193805106.495,,9,,,,2022-12-01T19:19:00.000Z,0.3148848443011437,229695166.82689747,-5.6752,-0.48762169,-0.21980372,-0.10577395,-21.9869568,-26.39426137,-30.68857307,10846732033.983538,1.2724,14169817993.55,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
9,3890,Polygon,MATIC,polygon,538,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-01T19:19:00.000Z,0.9197324409016107,558820902.2611713,55.9026,-0.48283361,2.42152587,8.27797513,4.29130165,17.89353031,5.22391226,8033235131.153401,0.9421,9197324409.02,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
10,6636,Polkadot,DOT,polkadot-new,433,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1140718899.0612597,1256742569.3664396,,11,904869778.0,4877192114.220311,,2022-12-01T19:19:00.000Z,5.389938124577647,179188847.96104524,-9.6582,-0.06089615,-0.93727596,0.39666985,-17.26681143,-14.44194773,-26.87779002,6148404283.476524,0.7212,6773764687.41,,2022-12-01T19:19:00.000Z,,,,,,2022-12-01 19:20:28.072088
11,4943,Dai,DAI,multi-collateral-dai,1668,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5663511314.978935,5663511314.978935,,12,,,,2022-12-01T19:19:00.000Z,0.999579698203988,290857895.9146829,3.3947,-0.02915675,-0.10030791,-0.06548348,-0.03851436,-0.03454533,0.01479167,5661130931.001515,0.6642,5661130931.0,,2022-12-01T19:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-01 19:20:28.072088
